track,sample,outcome,spec_id,spec_label,hypothesis_family,weight_status,weight_column,sample_n,folds,nuisance_learner,engine_impl,x_block_id,x_exclude_columns,x_feature_count,treatment,estimate,std_error,ci_low,ci_high,p_value,outcome_oof_r2,treatment_oof_r2,mean_treatment_oof_r2,final_model_r2,condition_number,p_value_adj_bh,p_value_adj_holm,significant_bh_0_05,significant_holm_0_05,source_path
track1_per_cell,main,share_discomposed,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.0177691796116622,0.0046020809001731,-0.0267890924299412,-0.0087492667933832,0.000112869151038,-0.2442951398323227,-0.1751673756328677,0.2764585705093821,0.0294026712381061,168.80700358644745,0.0154465711354173,0.0768638918569219,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_composed_text,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.1127825085888554,0.3092408676289717,-0.4933184545118473,0.7188834716895582,0.7153296512067892,-0.1733966826675361,0.9922043607387164,0.2764585705093821,0.0211340414012799,168.80700358644745,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_composed_text,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.005030654738346,0.0014475639021865,-0.0078678278519519,-0.00219348162474,0.0005103665723156,-0.1733966826675361,0.0123387264222976,0.2764585705093821,0.0211340414012799,168.80700358644745,0.0298103963354763,0.3447297327156909,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_composed_text,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0028480073733673,0.0024416325513714,-0.0019375044908012,0.007633519237536,0.2434383317849997,-0.1733966826675361,-0.1751673756328677,0.2764585705093821,0.0211340414012799,168.80700358644745,0.8253330645782515,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_discomposed_text,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.1157579556404222,0.3063356260715664,-0.7161647499222217,0.4846488386413772,0.7055201060374419,-0.1734248755660254,0.9922043607387164,0.2764585705093821,0.0211737730009797,168.80700358644745,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_discomposed_text,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,0.0050309398910399,0.00144755586916,0.0021937825218767,0.0078680972602031,0.0005099552259107,-0.1734248755660254,0.0123387264222976,0.2764585705093821,0.0211737730009797,168.80700358644745,0.0298103963354763,0.3447297327156909,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_discomposed_text,expressive_environment,Interview-year moderation,H5,unweighted,,633,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.0028481220178874,0.0024416197106669,-0.0076336087147377,0.0019373646789629,0.2434168789811223,-0.1734248755660254,-0.1751673756328677,0.2764585705093821,0.0211737730009797,168.80700358644745,0.8253330645782515,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Injury_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.1190340506350651,0.2920079150733916,-0.4532909461094132,0.6913590473795435,0.683538133689533,-0.4215831232640437,0.9984010328176556,0.2644002401771517,0.0360691028633145,187.64958984672765,0.9807389680723684,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Injury_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0057720416516099,0.0021708463351942,-0.0100268222845613,-0.0015172610186584,0.0078398550773312,-0.4215831232640437,-0.0784524973264759,0.2644002401771517,0.0360691028633145,187.64958984672765,0.1140949121892464,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Injury_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0046391794300668,0.0040352015225291,-0.0032696702244514,0.012548029084585,0.2502768236759316,-0.4215831232640437,-0.1267478149597243,0.2644002401771517,0.0360691028633145,187.64958984672765,0.8310162494870739,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Injury_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.3412583853522147,0.8905814483766776,-2.08676594947002,1.4042491787655909,0.701581822316864,-0.2969717000831477,0.9984010328176556,0.2644002401771517,0.0040930272655455,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Injury_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.000101156781824,0.0015575073885565,-0.0031538151690499,0.0029515016054018,0.9482155091231148,-0.2969717000831477,-0.0784524973264759,0.2644002401771517,0.0040930272655455,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Injury_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.0021268650054874,0.0024796113994584,-0.0069868140440809,0.0027330840331059,0.3910353515918038,-0.2969717000831477,-0.1267478149597243,0.2644002401771517,0.0040930272655455,187.64958984672765,0.8869729811452898,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Rupture_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.1078200459178475,1.0770248063916308,-2.2187498769016685,2.0031097850659734,0.9202576652654284,-0.3044617051814069,0.9984010328176556,0.2644002401771517,0.0061356155680927,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Rupture_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,0.000969142295671,0.0027384781606336,-0.0043981762716203,0.0063364608629624,0.7234152297230636,-0.3044617051814069,-0.0784524973264759,0.2644002401771517,0.0061356155680927,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Rupture_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0062554154711407,0.0040052061087782,-0.0015946442527243,0.0141054751950059,0.1183301360805828,-0.3044617051814069,-0.1267478149597243,0.2644002401771517,0.0061356155680927,187.64958984672765,0.6178459013673183,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Rupture_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.4149750986876116,0.7227339313241364,-1.0015573771127406,1.831507574487964,0.5658499994358106,-0.3496562883641443,0.9984010328176556,0.2644002401771517,0.0327364684211619,187.64958984672765,0.954142991014173,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Rupture_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,0.007424711695901,0.0024057053487785,0.0027096158548796,0.0121398075369223,0.0020266897188756,-0.3496562883641443,-0.0784524973264759,0.2644002401771517,0.0327364684211619,187.64958984672765,0.0495091345611041,1.0,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Rupture_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.009960051135236,0.0036899811818198,-0.0171922813552334,-0.0027278209152387,0.0069503338627964,-0.3496562883641443,-0.1267478149597243,0.2644002401771517,0.0327364684211619,187.64958984672765,0.1033484426554946,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Distrust_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.2921824862221237,0.6391342809114472,-1.544862658093466,0.9604976856492186,0.6475607040789289,-0.4116369660528245,0.9984010328176556,0.2644002401771517,0.0291004602105983,187.64958984672765,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Distrust_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0054242288047557,0.0025433677410419,-0.010409137976639,-0.0004393196328724,0.032949717548692,-0.4116369660528245,-0.0784524973264759,0.2644002401771517,0.0291004602105983,187.64958984672765,0.2889436769654533,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Distrust_composed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.007155327841609,0.0032027103398142,0.000878130922659,0.013432524760559,0.0254733583434081,-0.4116369660528245,-0.1267478149597243,0.2644002401771517,0.0291004602105983,187.64958984672765,0.2419969042623775,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Distrust_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.2687783715452539,0.4531911082493095,-0.6194598787371857,1.1570166218276936,0.5531279259809058,-0.2883439802184122,0.9984010328176556,0.2644002401771517,0.0321804097197796,187.64958984672765,0.948508762670043,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Distrust_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,0.0036001655134738,0.0013073145019787,0.0010378761731284,0.0061624548538191,0.0058896350724431,-0.2883439802184122,-0.0784524973264759,0.2644002401771517,0.0321804097197796,187.64958984672765,0.0984258186785706,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_joint_Distrust_discomposed,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.0062864783248049,0.001928916189625,-0.0100670845856662,-0.0025058720639437,0.0011177697343066,-0.2883439802184122,-0.1267478149597243,0.2644002401771517,0.0321804097197796,187.64958984672765,0.0347524771938972,0.7410813338453007,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Injury,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.1418793793728059,0.8098052041431372,-1.729068413986461,1.445309655240849,0.8609210215412884,-0.3753076072346133,0.9984010328176556,0.2644002401771517,0.0306217017363787,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Injury,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0059942276359978,0.0025017534319685,-0.0108975742608556,-0.00109088101114,0.0165746128934352,-0.3753076072346133,-0.0784524973264759,0.2644002401771517,0.0306217017363787,187.64958984672765,0.1828554067598336,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Injury,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0024743833594777,0.0048218361176693,-0.0069762417705085,0.011925008489464,0.6078379622585104,-0.3753076072346133,-0.1267478149597243,0.2644002401771517,0.0306217017363787,187.64958984672765,0.9714045938897689,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.2091838243038912,0.9692038086617408,-1.6904207343521702,2.1087883829599527,0.8291198073254851,-0.4155210900725412,0.9984010328176556,0.2644002401771517,0.0368010039262317,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,0.0079263902621009,0.0030228511247062,0.0020017109270502,0.0138510695971516,0.0087375167495444,-0.4155210900725412,-0.0784524973264759,0.2644002401771517,0.0368010039262317,187.64958984672765,0.121968601156906,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.004009451059833,0.0047222627859501,-0.0132649160458291,0.0052460139261629,0.395851839839712,-0.4155210900725412,-0.1267478149597243,0.2644002401771517,0.0368010039262317,187.64958984672765,0.8869729811452898,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Distrust,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.0160802746799447,0.372519870871989,-0.7462058051145549,0.7140452557546654,0.9655690325558736,-0.3517140847407647,0.9984010328176556,0.2644002401771517,0.003649439450478,187.64958984672765,0.9828113367086572,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Distrust,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0020066640456511,0.0024791274732436,-0.0068656646062925,0.0028523365149902,0.4182715872765113,-0.3517140847407647,-0.0784524973264759,0.2644002401771517,0.003649439450478,187.64958984672765,0.8942861461143674,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_class_Distrust,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0015362883143869,0.0034201764808991,-0.0051671344089462,0.0082397110377202,0.6532989787494274,-0.3517140847407647,-0.1267478149597243,0.2644002401771517,0.003649439450478,187.64958984672765,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_injury,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.171615582621369,0.7845844682110117,-1.7093728831444628,1.3661417179017248,0.8268569805344214,-0.3969929737170878,0.9984010328176556,0.2644002401771517,0.0272963325977476,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_injury,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0057352357309175,0.0027066663177365,-0.0110402042318488,-0.0004302672299861,0.0340964059572186,-0.3969929737170878,-0.0784524973264759,0.2644002401771517,0.0272963325977476,187.64958984672765,0.2952144515789563,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_injury,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0027312352062204,0.0049982378535526,-0.0070651309729075,0.0125276013853485,0.5847637800824181,-0.3969929737170878,-0.1267478149597243,0.2644002401771517,0.0272963325977476,187.64958984672765,0.959180876681952,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_injury_disrupted,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.0137929176240983,0.0487985487052078,-0.0818504803359326,0.1094363155841293,0.7774450249645796,-0.192640764975065,0.9984010328176556,0.2644002401771517,0.0069043682451372,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_injury_disrupted,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0003604552541203,0.0003047110036786,-0.0009576778470234,0.0002367673387828,0.2368323818355323,-0.192640764975065,-0.0784524973264759,0.2644002401771517,0.0069043682451372,187.64958984672765,0.8253330645782515,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_injury_disrupted,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-4.447701013836724e-05,0.000506405890416,-0.0010370143169127,0.0009480602966359,0.9300127652167942,-0.192640764975065,-0.1267478149597243,0.2644002401771517,0.0069043682451372,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_adaptive_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.0757532238007904,0.2504803588264209,-0.4151792583336639,0.5666857059352448,0.762322922160423,-0.3360077703042483,0.9984010328176556,0.2644002401771517,0.0009060379792343,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_adaptive_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0006444704633525,0.0014882955794291,-0.0035614761973839,0.0022725352706787,0.6649959878135603,-0.3360077703042483,-0.0784524973264759,0.2644002401771517,0.0009060379792343,187.64958984672765,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_adaptive_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0008422145630298,0.002060490502055,-0.0031962726114849,0.0048807017375445,0.6827270295875965,-0.3360077703042483,-0.1267478149597243,0.2644002401771517,0.0009060379792343,187.64958984672765,0.9807389680723684,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_default_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,0.1716361911833257,0.9079970929624166,-1.6080054090900782,1.9512777914567296,0.8500714613643563,-0.303491075633387,0.9984010328176556,0.2644002401771517,0.0592232275537268,187.64958984672765,0.9813174645123344,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_default_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,0.0095393444711806,0.0024259497981666,0.0047845702384717,0.0142941187038896,8.416842775058061e-05,-0.303491075633387,-0.0784524973264759,0.2644002401771517,0.0592232275537268,187.64958984672765,0.0154465711354173,0.0574028677258959,1,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_default_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,-0.0058059149922435,0.003831564408217,-0.0133156432367945,0.0017038132523074,0.1297000525278581,-0.303491075633387,-0.1267478149597243,0.2644002401771517,0.0592232275537268,187.64958984672765,0.6374864136649862,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_politicizing_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_exposure_flag,-0.2244492666797753,0.4953471127635503,-1.195311767542235,0.7464132341826843,0.6504658479651738,-0.2422971451879834,0.9984010328176556,0.2644002401771517,0.0092700184629708,187.64958984672765,0.9760885314688308,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_politicizing_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,interview_year_centered_v1,-0.0026265872842944,0.002223079907296,-0.0069837438373492,0.0017305692687603,0.2374008720591564,-0.2422971451879834,-0.0784524973264759,0.2644002401771517,0.0092700184629708,187.64958984672765,0.8253330645782515,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
track1_per_cell,main,share_region_politicizing_rupture,expressive_environment,Interview-year moderation,H5,ipw,ipw_weight_v1,632,5,lightgbm_regressor,crossfit_plr_residual_ols_hc3_v1,h5_no_interview_year_controls,interview_year;age_at_interview,28,adolescent_x_interview_year_centered_v1,0.0026486741180424,0.0030581549607708,-0.003345199464211,0.0086425477002958,0.3864342302784531,-0.2422971451879834,-0.1267478149597243,0.2644002401771517,0.0092700184629708,187.64958984672765,0.8869729811452898,1.0,0,0,models/causal_estimates_v1/track1_per_cell_v1/track1_per_cell_estimates_v1.csv
